MeanTempError,MaxTempError,TempFluctuation,AvgHeaterPower,AvgConveyorSpeed,PeakMotorCurrent,RMSVibration,OperatingHours,QualityScore,MaintenanceScore,QualityRisk,MaintenanceRisk
53.3949618113471,83.8472238367327,2.62044276427222,0,0.838211045030649,3.32728260013288,0.266014802334768,525.15,0.383641098968157,0.51300508308173,Low,Medium
66.9443123591353,97.1559108694849,2.58525535966648,0,0.836970693478359,3.32883200219641,0.263452761515906,525.35,0.454888295017098,0.508523143155816,Medium,Medium
79.2917121586026,101.37306083618,2.23361265152175,3.8829739423818e-11,0.835895306960665,3.32917176436179,0.261790618946777,525.532734512019,0.496005181802789,0.505402117801374,Medium,Medium
89.5788950886848,104.834436789018,1.56342714782843,11.8854269237487,0.835032553632125,3.32950081830194,0.258200934168246,525.686367256009,0.526234939140525,0.52807441366737,Medium,Medium
97.1282741474686,104.834436789018,1.05897522842718,31.8854269237117,0.834383641717224,3.32957754239828,0.256400435115308,525.80775557288,0.541734375923345,0.574537724959126,Medium,Medium
101.058967099243,104.834436789018,3.80116110006414,51.8854269237117,0.833909092277081,3.32982841413546,0.25689419229575,525.902061414445,0.580644815083274,0.625688246964221,Medium,High
100.939979095697,104.834436789018,7.9872294272201,71.8854269237117,0.833540006577336,3.32999674014417,0.256467313247026,525.982061414445,0.623519830324854,0.674937433894173,Medium,High
97.2939713186732,104.834436789018,13.1580363098769,91.8854269236729,0.833132183770852,3.32999674014417,0.255725786325173,526.079326902426,0.667226809523358,0.723498764955522,High,High
91.0024154959041,104.563341910286,17.4276519428858,99.999999999963,0.832647443181141,3.32999674014417,0.253857331461114,526.205694158435,0.6941787321177,0.740085777020307,High,High
82.9907653600502,102.05745450457,19.6657833947705,100,0.83209319594633,3.32999674014417,0.252207362927717,526.364305841565,0.690177917607608,0.736848393488354,High,High
74.2695841191173,96.396217805701,19.8727661572232,100,0.83151661711795,3.32999674014417,0.248421027892461,526.55,0.655440977875253,0.729307614044299,High,High
65.6962246002541,85.4509385616949,18.3695085068617,100,0.830993329064194,3.3298832535801,0.244883600871651,526.75,0.589890782408714,0.722237115883771,Medium,High
57.9814380793008,74.6105400045798,16.832204195395,100,0.830591618842163,3.32917087990637,0.242501732164824,526.95,0.526368431940009,0.717281627267135,Medium,High
51.3253349225787,66.8622572624991,15.481150946925,100,0.830314056026399,3.32781368454631,0.241437848564927,527.15,0.47537824656008,0.714752605444311,Medium,High
45.5535052966291,59.1900808029747,14.2313335419712,100,0.83016241607171,3.32581655193763,0.237052292637465,527.35,0.427784296213214,0.705269117515088,Medium,High
40.4332895913412,52.2779313663067,13.1818201039544,100,0.830137668956319,3.32318666960106,0.233791956166957,527.55,0.385755704470627,0.697826740176452,Low,High
35.9286642695012,45.5016996410078,12.3209344182976,100,0.830239972977313,3.31993350227308,0.230496686622357,527.75,0.347462777109624,0.690082812526548,Low,High
32.2004984116815,41.3790358203516,11.4367425532803,100,0.830468673738081,3.31606875784308,0.227749052846019,527.95,0.317683463767107,0.683219796278866,Low,High
